"confirmed","home","away","date_time","league","h_wpct_odds","x_wpct_odds","a_wpct_odds","h_wpct_mean","x_wpct_mean","a_wpct_mean","h_spct_odds","a_spct_odds","h_spct_mean","a_spct_mean","total_odds","opct_odds","upct_odds","total_mean","opct_mean","upct_mean","h_score_pass_shot","a_score_pass_shot","total_pass_shot","h_wpct_pass_shot","x_wpct_pass_shot","a_wpct_pass_shot","h_spct_pass_shot","a_spct_pass_shot","h_score_xg","a_score_xg","total_xg","h_wpct_xg","x_wpct_xg","a_wpct_xg","h_spct_xg","a_spct_xg","h_score_xgot","a_score_xgot","total_xgot","h_wpct_xgot","x_wpct_xgot","a_wpct_xgot","h_spct_xgot","a_spct_xgot","h_score_xa","a_score_xa","total_xa","h_wpct_xa","x_wpct_xa","a_wpct_xa","h_spct_xa","a_spct_xa","h_score_goal_exp","a_score_goal_exp","total_goal_exp","h_wpct_goal_exp","x_wpct_goal_exp","a_wpct_goal_exp","h_spct_goal_exp","a_spct_goal_exp","h_score_ast_exp","a_score_ast_exp","total_ast_exp","h_wpct_ast_exp","x_wpct_ast_exp","a_wpct_ast_exp","h_spct_ast_exp","a_spct_ast_exp"
"confirmed","Genk","SV Zulte Waregem",2023-01-14 11:45:00,"First Division A",74.07,17.24,14.81,58.83,20.58,20.6,74.07,30.3,58.83,41.18,"2.5",73.53,32.26,3.05091420633346,58.81,58.81,1.76992621401307,1.60454257214985,3.37446878616293,0.4226,0.2267,0.3507,0.4226,0.5774,2.44008140130055,0.852142891274295,3.37446878616293,0.7263,0.1637,0.11,0.7263,0.2737,2.58761940624759,0.801420129223721,3.37446878616293,0.7583,0.1506,0.0911,0.7583,0.2417,1.3947126043723,0.906975147584561,3.37446878616293,0.4834,0.2774,0.2392,0.4834,0.5166,2.33333551987926,0.759905623008722,3.37446878616293,0.7319,0.1671,0.101,0.7319,0.2681,1.49157066004626,1.36325306890057,3.37446878616293,0.4071,0.249,0.3439,0.4071,0.5929
