"confirmed","home","away","date_time","league","h_wpct_odds","x_wpct_odds","a_wpct_odds","h_wpct_mean","x_wpct_mean","a_wpct_mean","h_spct_odds","a_spct_odds","h_spct_mean","a_spct_mean","total_odds","opct_odds","upct_odds","total_mean","opct_mean","upct_mean","h_score_pass_shot","a_score_pass_shot","total_pass_shot","h_wpct_pass_shot","x_wpct_pass_shot","a_wpct_pass_shot","h_spct_pass_shot","a_spct_pass_shot","h_score_xg","a_score_xg","total_xg","h_wpct_xg","x_wpct_xg","a_wpct_xg","h_spct_xg","a_spct_xg","h_score_xgot","a_score_xgot","total_xgot","h_wpct_xgot","x_wpct_xgot","a_wpct_xgot","h_spct_xgot","a_spct_xgot","h_score_xa","a_score_xa","total_xa","h_wpct_xa","x_wpct_xa","a_wpct_xa","h_spct_xa","a_spct_xa","h_score_goal_exp","a_score_goal_exp","total_goal_exp","h_wpct_goal_exp","x_wpct_goal_exp","a_wpct_goal_exp","h_spct_goal_exp","a_spct_goal_exp","h_score_ast_exp","a_score_ast_exp","total_ast_exp","h_wpct_ast_exp","x_wpct_ast_exp","a_wpct_ast_exp","h_spct_ast_exp","a_spct_ast_exp"
"expected","KAA Gent","KV Kortrijk",2023-01-15 07:00:00,"First Division A",73.33,20,13.33,66.97,19.24,13.79,72.99,31.25,66.97,33.03,"2.5",64.1,41.15,3.01961053021386,58.12,58.12,2.16226787137752,0.670293929519518,2.83256180089704,0.7218,0.183,0.0952,0.7218,0.2782,2.43898007812239,0.670980545468393,2.83256180089704,0.7694,0.1528,0.0778,0.7694,0.2306,2.13623150270123,0.800605551511945,2.83256180089704,0.6841,0.1897,0.1262,0.6841,0.3159,1.72740703479699,1.00057273280109,2.83256180089704,0.5417,0.2433,0.215,0.5417,0.4583,2.41195042919252,1.11971337940636,2.83256180089704,0.6635,0.1796,0.1569,0.6635,0.3365,2.05643820192566,0.922221924459503,2.83256180089704,0.638,0.2058,0.1562,0.638,0.362
