"confirmed","home","away","date_time","league","h_wpct_odds","x_wpct_odds","a_wpct_odds","h_wpct_mean","x_wpct_mean","a_wpct_mean","h_spct_odds","a_spct_odds","h_spct_mean","a_spct_mean","total_odds","opct_odds","upct_odds","total_mean","opct_mean","upct_mean","h_score_pass_shot","a_score_pass_shot","total_pass_shot","h_wpct_pass_shot","x_wpct_pass_shot","a_wpct_pass_shot","h_spct_pass_shot","a_spct_pass_shot","h_score_xg","a_score_xg","total_xg","h_wpct_xg","x_wpct_xg","a_wpct_xg","h_spct_xg","a_spct_xg","h_score_xgot","a_score_xgot","total_xgot","h_wpct_xgot","x_wpct_xgot","a_wpct_xgot","h_spct_xgot","a_spct_xgot","h_score_xa","a_score_xa","total_xa","h_wpct_xa","x_wpct_xa","a_wpct_xa","h_spct_xa","a_spct_xa","h_score_goal_exp","a_score_goal_exp","total_goal_exp","h_wpct_goal_exp","x_wpct_goal_exp","a_wpct_goal_exp","h_spct_goal_exp","a_spct_goal_exp","h_score_ast_exp","a_score_ast_exp","total_ast_exp","h_wpct_ast_exp","x_wpct_ast_exp","a_wpct_ast_exp","h_spct_ast_exp","a_spct_ast_exp"
"confirmed","KV Mechelen","KV Kortrijk",2023-01-21 09:15:00,"First Division A",57.14,25.64,25,61.84,19.54,18.62,56.18,48.08,61.84,38.16,"2.5",63.29,42.02,3.09777754397098,59.84,59.84,1.99658540809766,1.02638329542411,3.02296870352177,0.6,0.2091,0.1909,0.6,0.4,2.337491599329,0.607022951868734,3.02296870352177,0.7656,0.158,0.0764,0.7656,0.2344,2.30697485735382,0.878503162385423,3.02296870352177,0.6898,0.1882,0.122,0.6898,0.3102,1.55127913457895,1.49771557285777,3.02296870352177,0.3913,0.2416,0.3671,0.3913,0.6087,2.71388830056094,0.683951763022827,3.02296870352177,0.7968,0.1318,0.0714,0.7968,0.2032,1.68080225033302,1.30606696801364,3.02296870352177,0.4671,0.2436,0.2893,0.4671,0.5329
