"confirmed","home","away","date_time","league","h_wpct_odds","x_wpct_odds","a_wpct_odds","h_wpct_mean","x_wpct_mean","a_wpct_mean","h_spct_odds","a_spct_odds","h_spct_mean","a_spct_mean","total_odds","opct_odds","upct_odds","total_mean","opct_mean","upct_mean","h_score_pass_shot","a_score_pass_shot","total_pass_shot","h_wpct_pass_shot","x_wpct_pass_shot","a_wpct_pass_shot","h_spct_pass_shot","a_spct_pass_shot","h_score_xg","a_score_xg","total_xg","h_wpct_xg","x_wpct_xg","a_wpct_xg","h_spct_xg","a_spct_xg","h_score_xgot","a_score_xgot","total_xgot","h_wpct_xgot","x_wpct_xgot","a_wpct_xgot","h_spct_xgot","a_spct_xgot","h_score_xa","a_score_xa","total_xa","h_wpct_xa","x_wpct_xa","a_wpct_xa","h_spct_xa","a_spct_xa","h_score_goal_exp","a_score_goal_exp","total_goal_exp","h_wpct_goal_exp","x_wpct_goal_exp","a_wpct_goal_exp","h_spct_goal_exp","a_spct_goal_exp","h_score_ast_exp","a_score_ast_exp","total_ast_exp","h_wpct_ast_exp","x_wpct_ast_exp","a_wpct_ast_exp","h_spct_ast_exp","a_spct_ast_exp"
"expected","Perth Glory","Sydney FC",2023-01-14 03:30:00,"A-League Men",27.78,27.78,51.28,40.55,27.66,31.79,54.05,50.76,40.55,59.45,"2.5",55.25,50,2.36709651176711,42.17,42.17,1.87986683800144,1.06511659214859,2.94498343015003,0.5637,0.2256,0.2107,0.5637,0.4363,0.739924283430973,1.06967360220527,2.94498343015003,0.253,0.3223,0.4247,0.5753,0.4247,1.72189304994597,0.902931210932658,2.94498343015003,0.5649,0.2424,0.1927,0.5649,0.4351,1.17323554544933,1.22317459925804,2.94498343015003,0.3505,0.2812,0.3683,0.6317,0.3683,1.13517159379989,1.10344714075382,2.94498343015003,0.3653,0.2928,0.3419,0.3653,0.6347,1.04916828325329,1.1389763314234,2.94498343015003,0.3357,0.2953,0.369,0.631,0.369
