"confirmed","home","away","date_time","league","h_wpct_odds","x_wpct_odds","a_wpct_odds","h_wpct_mean","x_wpct_mean","a_wpct_mean","h_spct_odds","a_spct_odds","h_spct_mean","a_spct_mean","total_odds","opct_odds","upct_odds","total_mean","opct_mean","upct_mean","h_score_pass_shot","a_score_pass_shot","total_pass_shot","h_wpct_pass_shot","x_wpct_pass_shot","a_wpct_pass_shot","h_spct_pass_shot","a_spct_pass_shot","h_score_xg","a_score_xg","total_xg","h_wpct_xg","x_wpct_xg","a_wpct_xg","h_spct_xg","a_spct_xg","h_score_xgot","a_score_xgot","total_xgot","h_wpct_xgot","x_wpct_xgot","a_wpct_xgot","h_spct_xgot","a_spct_xgot","h_score_xa","a_score_xa","total_xa","h_wpct_xa","x_wpct_xa","a_wpct_xa","h_spct_xa","a_spct_xa","h_score_goal_exp","a_score_goal_exp","total_goal_exp","h_wpct_goal_exp","x_wpct_goal_exp","a_wpct_goal_exp","h_spct_goal_exp","a_spct_goal_exp","h_score_ast_exp","a_score_ast_exp","total_ast_exp","h_wpct_ast_exp","x_wpct_ast_exp","a_wpct_ast_exp","h_spct_ast_exp","a_spct_ast_exp"
"expected","Western United","Newcastle Jets",2023-01-14 22:00:00,"A-League Men",54.95,25.64,26.32,52.94,22.89,24.17,54.35,50.51,52.94,47.06,"2.5",56.82,48.31,3.02026386479718,58.13,58.13,1.70272962946059,1.36315436440921,3.06588399386979,0.454,0.2403,0.3057,0.454,0.546,1.78273877077903,1.45455469609691,3.06588399386979,0.4536,0.2311,0.3153,0.4536,0.5464,1.66711438168529,1.11639537996591,3.06588399386979,0.5042,0.2435,0.2523,0.5042,0.4958,2.13991699284105,1.01080499253997,3.06588399386979,0.6317,0.2036,0.1647,0.6317,0.3683,1.97331489916004,1.21095315627061,3.06588399386979,0.5513,0.2207,0.228,0.5513,0.4487,1.79687146504458,0.903034460529871,3.06588399386979,0.5819,0.2341,0.184,0.5819,0.4181
