"","Time","League","Matchup","MGM Market Name","BetRivers Market Name","Draftkings Market Name","Caesars Market Name","Fanduel Market Name","PointsBet Market Name","MGM Selection Name","BetRivers Selection Name","Draftkings Selection Name","Caesars Selection Name","Fanduel Selection","PointsBet Selection","MGM Odds","BetRivers Odds","Draftkings Odds","Caesars Odds","Fanduel Odds","PointsBet Odds","update_time"
"265","2023-08-12T07:00:00Z","World World Cup - Women","Australia (Women)-France (Women)","1st Goalscorer","First Goal Scorer",NA,"First Goalscorer","First Goalscorer","FIRST GOALSCORER 0","Kyah Simon","Simon, Kyah (Australia W)",NA,"Kyah Simon","Kyah Simon","K. Simon",NA,950,NA,1000,1000,1200,2023-08-11 09:58:03
"266","2023-08-12T07:00:00Z","World World Cup - Women","Australia (Women)-France (Women)","1st Goalscorer","First Goal Scorer",NA,"First Goalscorer","First Goalscorer","FIRST GOALSCORER 0","Kyra Cooney-Cross","Cooney-Cross, Kyra (Australia W)",NA,"Kyra Cooney-Cross","Kyra Cooney-Cross","K. Cooney-Cross",NA,2000,NA,3500,4700,4500,2023-08-11 09:58:03
"267","2023-08-12T07:00:00Z","World World Cup - Women","Australia (Women)-France (Women)","1st Goalscorer","First Goal Scorer",NA,"First Goalscorer","First Goalscorer","FIRST GOALSCORER 0","Laurina Fazer","Fazer, Laurina (France W)",NA,"Laurina Fazer","Laurina Fazer","L. Fazer",NA,2000,NA,2200,1900,NA,2023-08-11 09:58:03
"268","2023-08-12T07:00:00Z","World World Cup - Women","Australia (Women)-France (Women)","1st Goalscorer","First Goal Scorer",NA,"First Goalscorer","First Goalscorer","FIRST GOALSCORER 0","Lea Le Garrec","Le Garrec, Lea (France W)",NA,"Lea Le Garrec","Lea Le Garrec","L. Le Garrec",NA,1300,NA,1100,1000,NA,2023-08-11 09:58:03
"269","2023-08-12T07:00:00Z","World World Cup - Women","Australia (Women)-France (Women)","1st Goalscorer","First Goal Scorer",NA,"First Goalscorer","First Goalscorer","FIRST GOALSCORER 0","Maelle Lakrar","Lakrar, Maelle (France W)",NA,"Maelle Lakrar","Maelle Lakrar","M. Lakrar",NA,1600,NA,2200,2000,NA,2023-08-11 09:58:03
"270","2023-08-12T07:00:00Z","World World Cup - Women","Australia (Women)-France (Women)","1st Goalscorer","First Goal Scorer",NA,"First Goalscorer","First Goalscorer","FIRST GOALSCORER 0","Mary Fowler","Majri, Amel (France W)",NA,"Mary Fowler","Mary Fowler","M. Fowler",NA,1400,NA,850,800,1000,2023-08-11 09:58:03
"271","2023-08-12T07:00:00Z","World World Cup - Women","Australia (Women)-France (Women)","1st Goalscorer","First Goal Scorer",NA,"First Goalscorer","First Goalscorer","FIRST GOALSCORER 0","Naomie Feller","Feller, Naomie (France W)",NA,"Naomie Feller","Naomie Feller","N. Feller",NA,750,NA,750,750,NA,2023-08-11 09:58:03
"272","2023-08-12T07:00:00Z","World World Cup - Women","Australia (Women)-France (Women)","1st Goalscorer","First Goal Scorer",NA,"First Goalscorer","First Goalscorer","FIRST GOALSCORER 0","No goalscorer","No goal",NA,"No Goalscorer","Nocorer","E. Carpenter",600,700,NA,650,NA,NA,2023-08-11 09:58:03
"273","2023-08-12T07:00:00Z","World World Cup - Women","Australia (Women)-France (Women)","1st Goalscorer","First Goal Scorer",NA,"First Goalscorer","First Goalscorer","FIRST GOALSCORER 0","Onema Grace Geyoro","Feller, Naomie (France W)",NA,"Onema Grace Geyoro","Grace Geyoro","L. Le Garrec",NA,750,NA,1000,NA,NA,2023-08-11 09:58:03
"274","2023-08-12T07:00:00Z","World World Cup - Women","Australia (Women)-France (Women)","1st Goalscorer","First Goal Scorer",NA,"First Goalscorer","First Goalscorer","FIRST GOALSCORER 0","Sakina Karchaoui","Karchaoui, Sakina (France W)",NA,"Sakina Karchaoui","Sakina Karchaoui","S. Karchaoui",NA,2800,NA,5000,5500,NA,2023-08-11 09:58:03
