"","Time","League","Matchup","MGM Market Name","BetRivers Market Name","Draftkings Market Name","Caesars Market Name","Fanduel Market Name","PointsBet Market Name","MGM Selection Name","BetRivers Selection Name","Draftkings Selection Name","Caesars Selection Name","Fanduel Selection","PointsBet Selection","MGM Odds","BetRivers Odds","Draftkings Odds","Caesars Odds","Fanduel Odds","PointsBet Odds","update_time"
"14","2023-09-16T17:00:00Z","France Ligue 2","Quevilly-Concarneau","1st Half - Total Goals (1.5)","Total Goals - 1st Half 1.5","Over/Under - 1st Half 1.5","1st Half Over/Under 1.5 Goals","1st Half Over/Under 1.5 Goals",NA,"Under 1.5","Under","Over","Under 1.5","Under 1.5",NA,-312,-335,NA,-310,-310,NA,2023-09-11 08:45:53.880886
"15","2023-09-16T17:00:00Z","France Ligue 2","Rodez-Angers","1st Half - Total Goals (1.5)","Total Goals - 1st Half 1.5","Over/Under - 1st Half 1.5","1st Half Over/Under 1.5 Goals","1st Half Over/Under 1.5 Goals",NA,"Over 1.5","Over","Under","Over 1.5","Over 1.5",NA,210,235,NA,220,225,NA,2023-09-11 08:45:53.880886
"16","2023-09-16T17:00:00Z","France Ligue 2","Rodez-Angers","1st Half - Total Goals (1.5)","Total Goals - 1st Half 1.5","Over/Under - 1st Half 1.5","1st Half Over/Under 1.5 Goals","1st Half Over/Under 1.5 Goals",NA,"Under 1.5","Under","Under","Under 1.5","Under 1.5",NA,-323,-360,-320,-290,-310,NA,2023-09-11 08:45:53.880886
"17","2023-09-16T17:00:00Z","France Ligue 2","Dunkerque-Grenoble","1st Half - Total Goals (1.5)","Total Goals - 1st Half 1.5","Over/Under - 1st Half 1.5","1st Half Over/Under 1.5 Goals","1st Half Over/Under 1.5 Goals",NA,"Over 1.5","Over","Under","Over 1.5","Over 1.5",NA,220,240,NA,240,235,NA,2023-09-11 08:45:53.880886
"18","2023-09-16T17:00:00Z","France Ligue 2","Dunkerque-Grenoble","1st Half - Total Goals (1.5)","Total Goals - 1st Half 1.5","Over/Under - 1st Half 1.5","1st Half Over/Under 1.5 Goals","1st Half Over/Under 1.5 Goals",NA,"Under 1.5","Under","Under","Under 1.5","Under 1.5",NA,-323,-375,-340,-320,-330,NA,2023-09-11 08:45:53.880886
"19","2023-09-16T17:00:00Z","France Ligue 2","Auxerre-Pau","1st Half - Total Goals (1.5)","Total Goals - 1st Half 1.5","Over/Under - 1st Half 1.5","1st Half Over/Under 1.5 Goals","1st Half Over/Under 1.5 Goals",NA,"Over 1.5","Over","Over","Over 1.5","Over 1.5",NA,175,180,180,200,190,NA,2023-09-11 08:45:53.880886
"20","2023-09-16T17:00:00Z","France Ligue 2","Auxerre-Pau","1st Half - Total Goals (1.5)","Total Goals - 1st Half 1.5","Over/Under - 1st Half 1.5","1st Half Over/Under 1.5 Goals","1st Half Over/Under 1.5 Goals",NA,"Under 1.5","Under","Over","Under 1.5","Under 1.5",NA,-256,-265,NA,-260,-260,NA,2023-09-11 08:45:53.880886
"21","2023-09-16T17:00:00Z","France Ligue 2","Bastia-Laval","1st Half - Total Goals (1.5)","Total Goals - 1st Half 1.5","Over/Under - 1st Half 1.5","1st Half Over/Under 1.5 Goals","1st Half Over/Under 1.5 Goals",NA,"Over 1.5","Over","Over","Over 1.5","Over 1.5",NA,220,220,205,240,220,NA,2023-09-11 08:45:53.880886
"22","2023-09-16T17:00:00Z","France Ligue 2","Bastia-Laval","1st Half - Total Goals (1.5)","Total Goals - 1st Half 1.5","Over/Under - 1st Half 1.5","1st Half Over/Under 1.5 Goals","1st Half Over/Under 1.5 Goals",NA,"Under 1.5","Under","Over","Under 1.5","Under 1.5",NA,-323,-335,NA,-320,-310,NA,2023-09-11 08:45:53.880886
"23","2023-09-16T17:00:00Z","France Ligue 2","Annecy-Troyes","1st Half - Total Goals (1.5)","Total Goals - 1st Half 1.5","Over/Under - 1st Half 1.5","1st Half Over/Under 1.5 Goals","1st Half Over/Under 1.5 Goals",NA,"Over 1.5","Over","Under","Over 1.5","Over 1.5",NA,195,210,NA,210,210,NA,2023-09-11 08:45:53.880886
