"","League","Matchup","MGM Market Name","BetRivers Market Name","Draftkings Market Name","Caesars Market Name","Fanduel Market Name","PointsBet Market Name","MGM Selection Name","BetRivers Selection Name","Draftkings Selection Name","Caesars Selection Name","Fanduel Selection Name","PointsBet Selection Name","MGM Odds","BetRivers Odds","Draftkings Odds","Caesars Odds","Fanduel Odds","PointsBet Odds","caesars","Time","update_time","selection"
"480",NA,"Shelbourne-Dundalk","1st Goalscorer",NA,NA,NA,"First Goalscorer",NA,"Darren Brownlie",NA,NA,NA,"Darren Brownlie",NA,5000,NA,NA,NA,6500,NA,"First Goalscorer",NA,2023-10-05 11:39:13.109671,"Darren Brownlie"
"481",NA,"Shelbourne-Dundalk","1st Goalscorer",NA,NA,NA,"First Goalscorer",NA,"Daryl Horgan",NA,NA,NA,"Daryl Horgan",NA,850,NA,NA,NA,1400,NA,"First Goalscorer",NA,2023-10-05 11:39:13.109671,"Daryl Horgan"
"482",NA,"Shelbourne-Dundalk","1st Goalscorer",NA,NA,NA,"First Goalscorer",NA,"David Toure",NA,NA,NA,"David Toure",NA,2800,NA,NA,NA,3700,NA,"First Goalscorer",NA,2023-10-05 11:39:13.109671,"David Toure"
"483",NA,"Shelbourne-Dundalk","1st Goalscorer",NA,NA,NA,"First Goalscorer",NA,"Euclides Cabral",NA,NA,NA,"Euclides Cabral",NA,1200,NA,NA,NA,1500,NA,"First Goalscorer",NA,2023-10-05 11:39:13.109671,"Euclides Cabral"
"484",NA,"Shelbourne-Dundalk","1st Goalscorer",NA,NA,NA,"First Goalscorer",NA,"Evan Caffrey",NA,NA,NA,"Evan Caffrey",NA,1100,NA,NA,NA,1300,NA,"First Goalscorer",NA,2023-10-05 11:39:13.109671,"Evan Caffrey"
"485",NA,"Shelbourne-Dundalk","1st Goalscorer",NA,NA,NA,"First Goalscorer",NA,"Gavin Molloy",NA,NA,NA,"Gavin Molloy",NA,2800,NA,NA,NA,3600,NA,"First Goalscorer",NA,2023-10-05 11:39:13.109671,"Gavin Molloy"
"486",NA,"Shelbourne-Dundalk","1st Goalscorer",NA,NA,NA,"First Goalscorer",NA,"Gbemi Arubi",NA,NA,NA,"Gbemi Arubi",NA,1600,NA,NA,NA,2500,NA,"First Goalscorer",NA,2023-10-05 11:39:13.109671,"Gbemi Arubi"
"487",NA,"Shelbourne-Dundalk","1st Goalscorer",NA,NA,NA,"First Goalscorer",NA,"Gregory Sloggett",NA,NA,NA,"Greg Sloggett",NA,2500,NA,NA,NA,3300,NA,"First Goalscorer",NA,2023-10-05 11:39:13.109671,"Gregory Sloggett"
"488",NA,"Shelbourne-Dundalk","1st Goalscorer",NA,NA,NA,"First Goalscorer",NA,"Harry Wood",NA,NA,NA,"Harry Wood",NA,600,NA,NA,NA,650,NA,"First Goalscorer",NA,2023-10-05 11:39:13.109671,"Harry Wood"
"489",NA,"Shelbourne-Dundalk","1st Goalscorer",NA,NA,NA,"First Goalscorer",NA,"Hayden Muller",NA,NA,NA,"Hayden Muller",NA,2500,NA,NA,NA,3500,NA,"First Goalscorer",NA,2023-10-05 11:39:13.109671,"Hayden Muller"
"490",NA,"Shelbourne-Dundalk","1st Goalscorer",NA,NA,NA,"First Goalscorer",NA,"Jack Moylan",NA,NA,NA,"Jack Moylan",NA,600,NA,NA,NA,600,NA,"First Goalscorer",NA,2023-10-05 11:39:13.109671,"Jack Moylan"
"491",NA,"Shelbourne-Dundalk","1st Goalscorer",NA,NA,NA,"First Goalscorer",NA,"Jad Hakiki",NA,NA,NA,"Jad Hakiki",NA,650,NA,NA,NA,700,NA,"First Goalscorer",NA,2023-10-05 11:39:13.109671,"Jad Hakiki"
"492",NA,"Shelbourne-Dundalk","1st Goalscorer",NA,NA,NA,"First Goalscorer",NA,"Johannes Yli-Kokko",NA,NA,NA,"Johannes Yli-Kokko",NA,1200,NA,NA,NA,1400,NA,"First Goalscorer",NA,2023-10-05 11:39:13.109671,"Johannes Yli-Kokko"
